ID,CD_GCUF,NM_UF,NM_UF_SIGLA,CD_GCMUN,NM_MUN_2016,AR_MUN_2016
2729,31,Minas Gerais,MG,3142007,MIRABELA,723
2730,31,Minas Gerais,MG,3142106,MIRADOURO,302
2731,31,Minas Gerais,MG,3142205,MIRAÍ,321
2732,31,Minas Gerais,MG,3142254,MIRAVÂNIA,602
2733,31,Minas Gerais,MG,3142304,MOEDA,155
2734,31,Minas Gerais,MG,3142403,MOEMA,203
2735,31,Minas Gerais,MG,3142502,MONJOLOS,651
2736,31,Minas Gerais,MG,3142601,MONSENHOR PAULO,217
2737,31,Minas Gerais,MG,3142700,MONTALVÂNIA,1504
2738,31,Minas Gerais,MG,3142809,MONTE ALEGRE DE MINAS,2596
2739,31,Minas Gerais,MG,3142908,MONTE AZUL,1001
2740,31,Minas Gerais,MG,3143005,MONTE BELO,421
2741,31,Minas Gerais,MG,3143104,MONTE CARMELO,1343
2742,31,Minas Gerais,MG,3143153,MONTE FORMOSO,386
2743,31,Minas Gerais,MG,3143203,MONTE SANTO DE MINAS,595
2744,31,Minas Gerais,MG,3143302,MONTES CLAROS,3569
2745,31,Minas Gerais,MG,3143401,MONTE SIÃO,292
2746,31,Minas Gerais,MG,3143450,MONTEZUMA,1130
2747,31,Minas Gerais,MG,3143500,MORADA NOVA DE MINAS,2084
2748,31,Minas Gerais,MG,3143609,MORRO DA GARÇA,415
2749,31,Minas Gerais,MG,3143708,MORRO DO PILAR,478
2750,31,Minas Gerais,MG,3143807,MUNHOZ,192
2751,31,Minas Gerais,MG,3143906,MURIAÉ,842
2752,31,Minas Gerais,MG,3144003,MUTUM,1251
2753,31,Minas Gerais,MG,3144102,MUZAMBINHO,410
2754,31,Minas Gerais,MG,3144201,NACIP RAYDAN,233
2755,31,Minas Gerais,MG,3144300,NANUQUE,1518
2756,31,Minas Gerais,MG,3144359,NAQUE,127
2757,31,Minas Gerais,MG,3144375,NATALÂNDIA,469
2758,31,Minas Gerais,MG,3144409,NATÉRCIA,189
2759,31,Minas Gerais,MG,3144508,NAZARENO,341
2760,31,Minas Gerais,MG,3144607,NEPOMUCENO,583
2761,31,Minas Gerais,MG,3144656,NINHEIRA,1108
2762,31,Minas Gerais,MG,3144672,NOVA BELÉM,147
2763,31,Minas Gerais,MG,3144706,NOVA ERA,362
2764,31,Minas Gerais,MG,3144805,NOVA LIMA,429
2765,31,Minas Gerais,MG,3144904,NOVA MÓDICA,376
2766,31,Minas Gerais,MG,3145000,NOVA PONTE,1111
2767,31,Minas Gerais,MG,3145059,NOVA PORTEIRINHA,121
2768,31,Minas Gerais,MG,3145109,NOVA RESENDE,390
2769,31,Minas Gerais,MG,3145208,NOVA SERRANA,282
2770,31,Minas Gerais,MG,3145307,NOVO CRUZEIRO,1703
2771,31,Minas Gerais,MG,3145356,NOVO ORIENTE DE MINAS,755
2772,31,Minas Gerais,MG,3145372,NOVORIZONTE,272
2773,31,Minas Gerais,MG,3145406,OLARIA,178
2774,31,Minas Gerais,MG,3145455,OLHOS-D'ÁGUA,2092
2775,31,Minas Gerais,MG,3145505,OLÍMPIO NORONHA,55
2776,31,Minas Gerais,MG,3145604,OLIVEIRA,897
2777,31,Minas Gerais,MG,3145703,OLIVEIRA FORTES,111
2778,31,Minas Gerais,MG,3145802,ONÇA DE PITANGUI,247
2779,31,Minas Gerais,MG,3145851,ORATÓRIOS,89
2780,31,Minas Gerais,MG,3145877,ORIZÂNIA,122
2781,31,Minas Gerais,MG,3145901,OURO BRANCO,259
2782,31,Minas Gerais,MG,3146008,OURO FINO,534
2783,31,Minas Gerais,MG,3146107,OURO PRETO,1246
2784,31,Minas Gerais,MG,3146206,OURO VERDE DE MINAS,175
2785,31,Minas Gerais,MG,3146255,PADRE CARVALHO,446
2786,31,Minas Gerais,MG,3146305,PADRE PARAÍSO,544
2787,31,Minas Gerais,MG,3146404,PAINEIRAS,637
2788,31,Minas Gerais,MG,3146503,PAINS,422
2789,31,Minas Gerais,MG,3146552,PAI PEDRO,840
2790,31,Minas Gerais,MG,3146602,PAIVA,58
2791,31,Minas Gerais,MG,3146701,PALMA,316
2792,31,Minas Gerais,MG,3146750,PALMÓPOLIS,433
2793,31,Minas Gerais,MG,3146909,PAPAGAIOS,554
2794,31,Minas Gerais,MG,3147006,PARACATU,8230
2795,31,Minas Gerais,MG,3147105,PARÁ DE MINAS,551
2796,31,Minas Gerais,MG,3147204,PARAGUAÇU,424
2797,31,Minas Gerais,MG,3147303,PARAISÓPOLIS,331
2798,31,Minas Gerais,MG,3147402,PARAOPEBA,626
2799,31,Minas Gerais,MG,3147501,PASSABÉM,94
2800,31,Minas Gerais,MG,3147600,PASSA QUATRO,277
2801,31,Minas Gerais,MG,3147709,PASSA TEMPO,429
2802,31,Minas Gerais,MG,3147808,PASSA-VINTE,247
2803,31,Minas Gerais,MG,3147907,PASSOS,1338
2804,31,Minas Gerais,MG,3147956,PATIS,444
2805,31,Minas Gerais,MG,3148004,PATOS DE MINAS,3190
2806,31,Minas Gerais,MG,3148103,PATROCÍNIO,2874
2807,31,Minas Gerais,MG,3148202,PATROCÍNIO DO MURIAÉ,108
2808,31,Minas Gerais,MG,3148301,PAULA CÂNDIDO,268
2809,31,Minas Gerais,MG,3148400,PAULISTAS,221
2810,31,Minas Gerais,MG,3148509,PAVÃO,601
2811,31,Minas Gerais,MG,3148608,PEÇANHA,997
2812,31,Minas Gerais,MG,3148707,PEDRA AZUL,1595
2813,31,Minas Gerais,MG,3148756,PEDRA BONITA,174
2814,31,Minas Gerais,MG,3148806,PEDRA DO ANTA,173
2815,31,Minas Gerais,MG,3148905,PEDRA DO INDAIÁ,348
2816,31,Minas Gerais,MG,3149002,PEDRA DOURADA,70
2817,31,Minas Gerais,MG,3149101,PEDRALVA,218
2818,31,Minas Gerais,MG,3149150,PEDRAS DE MARIA DA CRUZ,1525
2819,31,Minas Gerais,MG,3149200,PEDRINÓPOLIS,358
2820,31,Minas Gerais,MG,3149309,PEDRO LEOPOLDO,293
2821,31,Minas Gerais,MG,3149408,PEDRO TEIXEIRA,113
2822,31,Minas Gerais,MG,3149507,PEQUERI,91
2823,31,Minas Gerais,MG,3149606,PEQUI,204
2824,31,Minas Gerais,MG,3149705,PERDIGÃO,249
2825,31,Minas Gerais,MG,3149804,PERDIZES,2451
2826,31,Minas Gerais,MG,3149903,PERDÕES,271
2827,31,Minas Gerais,MG,3149952,PERIQUITO,229
2828,31,Minas Gerais,MG,3150000,PESCADOR,317
2829,31,Minas Gerais,MG,3150109,PIAU,192
2830,31,Minas Gerais,MG,3150158,PIEDADE DE CARATINGA,109
2831,31,Minas Gerais,MG,3150208,PIEDADE DE PONTE NOVA,84
2832,31,Minas Gerais,MG,3150307,PIEDADE DO RIO GRANDE,323
2833,31,Minas Gerais,MG,3150406,PIEDADE DOS GERAIS,260
2834,31,Minas Gerais,MG,3150505,PIMENTA,415
2835,31,Minas Gerais,MG,3150539,PINGO-D'ÁGUA,67
2836,31,Minas Gerais,MG,3150570,PINTÓPOLIS,1229
2837,31,Minas Gerais,MG,3150604,PIRACEMA,280
2838,31,Minas Gerais,MG,3150703,PIRAJUBA,338
2839,31,Minas Gerais,MG,3150802,PIRANGA,659
2840,31,Minas Gerais,MG,3150901,PIRANGUÇU,204
2841,31,Minas Gerais,MG,3151008,PIRANGUINHO,125
2842,31,Minas Gerais,MG,3151107,PIRAPETINGA,191
2843,31,Minas Gerais,MG,3151206,PIRAPORA,550
2844,31,Minas Gerais,MG,3151305,PIRAÚBA,144
2845,31,Minas Gerais,MG,3151404,PITANGUI,570
2846,31,Minas Gerais,MG,3151503,PIUMHI,902
2847,31,Minas Gerais,MG,3151602,PLANURA,318
2848,31,Minas Gerais,MG,3151701,POÇO FUNDO,474
2849,31,Minas Gerais,MG,3151800,POÇOS DE CALDAS,547
2850,31,Minas Gerais,MG,3151909,POCRANE,691
2851,31,Minas Gerais,MG,3152006,POMPÉU,2551
2852,31,Minas Gerais,MG,3152105,PONTE NOVA,471
2853,31,Minas Gerais,MG,3152131,PONTO CHIQUE,603
2854,31,Minas Gerais,MG,3152170,PONTO DOS VOLANTES,1212
2855,31,Minas Gerais,MG,3152204,PORTEIRINHA,1750
2856,31,Minas Gerais,MG,3152303,PORTO FIRME,285
2857,31,Minas Gerais,MG,3152402,POTÉ,625
2858,31,Minas Gerais,MG,3152501,POUSO ALEGRE,543
2859,31,Minas Gerais,MG,3152600,POUSO ALTO,263
2860,31,Minas Gerais,MG,3152709,PRADOS,264
2861,31,Minas Gerais,MG,3152808,PRATA,4848
2862,31,Minas Gerais,MG,3152907,PRATÁPOLIS,216
2863,31,Minas Gerais,MG,3153004,PRATINHA,622
2864,31,Minas Gerais,MG,3153103,PRESIDENTE BERNARDES,237
2865,31,Minas Gerais,MG,3153202,PRESIDENTE JUSCELINO,696
2866,31,Minas Gerais,MG,3153301,PRESIDENTE KUBITSCHEK,189
2867,31,Minas Gerais,MG,3153400,PRESIDENTE OLEGÁRIO,3504
2868,31,Minas Gerais,MG,3153509,ALTO JEQUITIBÁ,152
2869,31,Minas Gerais,MG,3153608,PRUDENTE DE MORAIS,124
2870,31,Minas Gerais,MG,3153707,QUARTEL GERAL,556
2871,31,Minas Gerais,MG,3153806,QUELUZITO,154
2872,31,Minas Gerais,MG,3153905,RAPOSOS,72
2873,31,Minas Gerais,MG,3154002,RAUL SOARES,763
2874,31,Minas Gerais,MG,3154101,RECREIO,234
2875,31,Minas Gerais,MG,3154150,REDUTO,152
2876,31,Minas Gerais,MG,3154200,RESENDE COSTA,618
2877,31,Minas Gerais,MG,3154309,RESPLENDOR,1082
2878,31,Minas Gerais,MG,3154408,RESSAQUINHA,183
2879,31,Minas Gerais,MG,3154457,RIACHINHO,1719
2880,31,Minas Gerais,MG,3154507,RIACHO DOS MACHADOS,1316
2881,31,Minas Gerais,MG,3154606,RIBEIRÃO DAS NEVES,155
2882,31,Minas Gerais,MG,3154705,RIBEIRÃO VERMELHO,49
2883,31,Minas Gerais,MG,3154804,RIO ACIMA,230
2884,31,Minas Gerais,MG,3154903,RIO CASCA,384
2885,31,Minas Gerais,MG,3155009,RIO DOCE,112
2886,31,Minas Gerais,MG,3155108,RIO DO PRADO,480
2887,31,Minas Gerais,MG,3155207,RIO ESPERA,239
2888,31,Minas Gerais,MG,3155306,RIO MANSO,232
2889,31,Minas Gerais,MG,3155405,RIO NOVO,209
2890,31,Minas Gerais,MG,3155504,RIO PARANAÍBA,1352
2891,31,Minas Gerais,MG,3155603,RIO PARDO DE MINAS,3118
2892,31,Minas Gerais,MG,3155702,RIO PIRACICABA,373
2893,31,Minas Gerais,MG,3155801,RIO POMBA,252
2894,31,Minas Gerais,MG,3155900,RIO PRETO,348
2895,31,Minas Gerais,MG,3156007,RIO VERMELHO,987
2896,31,Minas Gerais,MG,3156106,RITÁPOLIS,405
2897,31,Minas Gerais,MG,3156205,ROCHEDO DE MINAS,79
2898,31,Minas Gerais,MG,3156304,RODEIRO,73
2899,31,Minas Gerais,MG,3156403,ROMARIA,408
2900,31,Minas Gerais,MG,3156452,ROSÁRIO DA LIMEIRA,111
2901,31,Minas Gerais,MG,3156502,RUBELITA,1110
2902,31,Minas Gerais,MG,3156601,RUBIM,965
2903,31,Minas Gerais,MG,3156700,SABARÁ,302
2904,31,Minas Gerais,MG,3156809,SABINÓPOLIS,920
2905,31,Minas Gerais,MG,3156908,SACRAMENTO,3073
2906,31,Minas Gerais,MG,3157005,SALINAS,1862
2907,31,Minas Gerais,MG,3157104,SALTO DA DIVISA,938
2908,31,Minas Gerais,MG,3157203,SANTA BÁRBARA,684
2909,31,Minas Gerais,MG,3157252,SANTA BÁRBARA DO LESTE,107
2910,31,Minas Gerais,MG,3157278,SANTA BÁRBARA DO MONTE VERDE,418
2911,31,Minas Gerais,MG,3157302,SANTA BÁRBARA DO TUGÚRIO,195
2912,31,Minas Gerais,MG,3157336,SANTA CRUZ DE MINAS,4
2913,31,Minas Gerais,MG,3157377,SANTA CRUZ DE SALINAS,590
2914,31,Minas Gerais,MG,3157401,SANTA CRUZ DO ESCALVADO,259
2915,31,Minas Gerais,MG,3157500,SANTA EFIGÊNIA DE MINAS,132
2916,31,Minas Gerais,MG,3157609,SANTA FÉ DE MINAS,2917
2917,31,Minas Gerais,MG,3157658,SANTA HELENA DE MINAS,276
2918,31,Minas Gerais,MG,3157708,SANTA JULIANA,724
2919,31,Minas Gerais,MG,3157807,SANTA LUZIA,235
2920,31,Minas Gerais,MG,3157906,SANTA MARGARIDA,256
2921,31,Minas Gerais,MG,3158003,SANTA MARIA DE ITABIRA,597
2922,31,Minas Gerais,MG,3158102,SANTA MARIA DO SALTO,441
2923,31,Minas Gerais,MG,3158201,SANTA MARIA DO SUAÇUÍ,624
2924,31,Minas Gerais,MG,3158300,SANTANA DA VARGEM,172
2925,31,Minas Gerais,MG,3158409,SANTANA DE CATAGUASES,161
2926,31,Minas Gerais,MG,3158508,SANTANA DE PIRAPAMA,1256
2927,31,Minas Gerais,MG,3158607,SANTANA DO DESERTO,183
2928,31,Minas Gerais,MG,3158706,SANTANA DO GARAMBÉU,203
2929,31,Minas Gerais,MG,3158805,SANTANA DO JACARÉ,106
2930,31,Minas Gerais,MG,3158904,SANTANA DO MANHUAÇU,347
2931,31,Minas Gerais,MG,3158953,SANTANA DO PARAÍSO,276
2932,31,Minas Gerais,MG,3159001,SANTANA DO RIACHO,677
2933,31,Minas Gerais,MG,3159100,SANTANA DOS MONTES,197
2934,31,Minas Gerais,MG,3159209,SANTA RITA DE CALDAS,503
2935,31,Minas Gerais,MG,3159308,SANTA RITA DE JACUTINGA,421
2936,31,Minas Gerais,MG,3159357,SANTA RITA DE MINAS,68
2937,31,Minas Gerais,MG,3159407,SANTA RITA DE IBITIPOCA,324
2938,31,Minas Gerais,MG,3159506,SANTA RITA DO ITUETO,485
2939,31,Minas Gerais,MG,3159605,SANTA RITA DO SAPUCAÍ,353
2940,31,Minas Gerais,MG,3159704,SANTA ROSA DA SERRA,284
2941,31,Minas Gerais,MG,3159803,SANTA VITÓRIA,3001
2942,31,Minas Gerais,MG,3159902,SANTO ANTÔNIO DO AMPARO,489
2943,31,Minas Gerais,MG,3160009,SANTO ANTÔNIO DO AVENTUREIRO,202
2944,31,Minas Gerais,MG,3160108,SANTO ANTÔNIO DO GRAMA,130
2945,31,Minas Gerais,MG,3160207,SANTO ANTÔNIO DO ITAMBÉ,306
2946,31,Minas Gerais,MG,3160306,SANTO ANTÔNIO DO JACINTO,504
2947,31,Minas Gerais,MG,3160405,SANTO ANTÔNIO DO MONTE,1126
2948,31,Minas Gerais,MG,3160454,SANTO ANTÔNIO DO RETIRO,796
2949,31,Minas Gerais,MG,3160504,SANTO ANTÔNIO DO RIO ABAIXO,107
2950,31,Minas Gerais,MG,3160603,SANTO HIPÓLITO,431
2951,31,Minas Gerais,MG,3160702,SANTOS DUMONT,637
2952,31,Minas Gerais,MG,3160801,SÃO BENTO ABADE,80
2953,31,Minas Gerais,MG,3160900,SÃO BRÁS DO SUAÇUÍ,110
2954,31,Minas Gerais,MG,3160959,SÃO DOMINGOS DAS DORES,61
2955,31,Minas Gerais,MG,3161007,SÃO DOMINGOS DO PRATA,744
2956,31,Minas Gerais,MG,3161056,SÃO FÉLIX DE MINAS,163
2957,31,Minas Gerais,MG,3161106,SÃO FRANCISCO,3308
2958,31,Minas Gerais,MG,3161205,SÃO FRANCISCO DE PAULA,317
2959,31,Minas Gerais,MG,3161304,SÃO FRANCISCO DE SALES,1129
2960,31,Minas Gerais,MG,3161403,SÃO FRANCISCO DO GLÓRIA,165
2961,31,Minas Gerais,MG,3161502,SÃO GERALDO,186
2962,31,Minas Gerais,MG,3161601,SÃO GERALDO DA PIEDADE,152
2963,31,Minas Gerais,MG,3161650,SÃO GERALDO DO BAIXIO,281
2964,31,Minas Gerais,MG,3161700,SÃO GONÇALO DO ABAETÉ,2692
2965,31,Minas Gerais,MG,3161809,SÃO GONÇALO DO PARÁ,266
2966,31,Minas Gerais,MG,3161908,SÃO GONÇALO DO RIO ABAIXO,364
2967,31,Minas Gerais,MG,3162005,SÃO GONÇALO DO SAPUCAÍ,517
2968,31,Minas Gerais,MG,3162104,SÃO GOTARDO,866
2969,31,Minas Gerais,MG,3162203,SÃO JOÃO BATISTA DO GLÓRIA,548
2970,31,Minas Gerais,MG,3162252,SÃO JOÃO DA LAGOA,998
2971,31,Minas Gerais,MG,3162302,SÃO JOÃO DA MATA,121
2972,31,Minas Gerais,MG,3162401,SÃO JOÃO DA PONTE,1851
2973,31,Minas Gerais,MG,3162450,SÃO JOÃO DAS MISSÕES,678
2974,31,Minas Gerais,MG,3162500,SÃO JOÃO DEL REI,1452
2975,31,Minas Gerais,MG,3162559,SÃO JOÃO DO MANHUAÇU,143
2976,31,Minas Gerais,MG,3162575,SÃO JOÃO DO MANTENINHA,138
2977,31,Minas Gerais,MG,3162609,SÃO JOÃO DO ORIENTE,120
2978,31,Minas Gerais,MG,3162658,SÃO JOÃO DO PACUÍ,416
2979,31,Minas Gerais,MG,3162708,SÃO JOÃO DO PARAÍSO,1926
2980,31,Minas Gerais,MG,3162807,SÃO JOÃO EVANGELISTA,478
2981,31,Minas Gerais,MG,3162906,SÃO JOÃO NEPOMUCENO,407
2982,31,Minas Gerais,MG,3162922,SÃO JOAQUIM DE BICAS,72
2983,31,Minas Gerais,MG,3162948,SÃO JOSÉ DA BARRA,314
2984,31,Minas Gerais,MG,3162955,SÃO JOSÉ DA LAPA,48
2985,31,Minas Gerais,MG,3163003,SÃO JOSÉ DA SAFIRA,214
2986,31,Minas Gerais,MG,3163102,SÃO JOSÉ DA VARGINHA,206
2987,31,Minas Gerais,MG,3163201,SÃO JOSÉ DO ALEGRE,89
2988,31,Minas Gerais,MG,3163300,SÃO JOSÉ DO DIVINO,329
2989,31,Minas Gerais,MG,3163409,SÃO JOSÉ DO GOIABAL,190
2990,31,Minas Gerais,MG,3163508,SÃO JOSÉ DO JACURI,345
2991,31,Minas Gerais,MG,3163607,SÃO JOSÉ DO MANTIMENTO,55
2992,31,Minas Gerais,MG,3163706,SÃO LOURENÇO,58
2993,31,Minas Gerais,MG,3163805,SÃO MIGUEL DO ANTA,152
2994,31,Minas Gerais,MG,3163904,SÃO PEDRO DA UNIÃO,261
2995,31,Minas Gerais,MG,3164001,SÃO PEDRO DOS FERROS,403
2996,31,Minas Gerais,MG,3164100,SÃO PEDRO DO SUAÇUÍ,308
2997,31,Minas Gerais,MG,3164209,SÃO ROMÃO,2434
2998,31,Minas Gerais,MG,3164308,SÃO ROQUE DE MINAS,2099
2999,31,Minas Gerais,MG,3164407,SÃO SEBASTIÃO DA BELA VISTA,167
3000,31,Minas Gerais,MG,3164431,SÃO SEBASTIÃO DA VARGEM ALEGRE,74
3001,31,Minas Gerais,MG,3164472,SÃO SEBASTIÃO DO ANTA,81
3002,31,Minas Gerais,MG,3164506,SÃO SEBASTIÃO DO MARANHÃO,518
3003,31,Minas Gerais,MG,3164605,SÃO SEBASTIÃO DO OESTE,408
3004,31,Minas Gerais,MG,3164704,SÃO SEBASTIÃO DO PARAÍSO,815
3005,31,Minas Gerais,MG,3164803,SÃO SEBASTIÃO DO RIO PRETO,128
3006,31,Minas Gerais,MG,3164902,SÃO SEBASTIÃO DO RIO VERDE,91
3007,31,Minas Gerais,MG,3165008,SÃO TIAGO,572
3008,31,Minas Gerais,MG,3165107,SÃO TOMÁS DE AQUINO,278
3009,31,Minas Gerais,MG,3165206,SÃO THOMÉ DAS LETRAS,370
3010,31,Minas Gerais,MG,3165305,SÃO VICENTE DE MINAS,393
3011,31,Minas Gerais,MG,3165404,SAPUCAÍ-MIRIM,285
3012,31,Minas Gerais,MG,3165503,SARDOÁ,142
3013,31,Minas Gerais,MG,3165537,SARZEDO,62
3014,31,Minas Gerais,MG,3165552,SETUBINHA,535
3015,31,Minas Gerais,MG,3165560,SEM-PEIXE,177
3016,31,Minas Gerais,MG,3165578,SENADOR AMARAL,151
3017,31,Minas Gerais,MG,3165602,SENADOR CORTES,98
3018,31,Minas Gerais,MG,3165701,SENADOR FIRMINO,166
3019,31,Minas Gerais,MG,3165800,SENADOR JOSÉ BENTO,94
3020,31,Minas Gerais,MG,3165909,SENADOR MODESTINO GONÇALVES,952
3021,31,Minas Gerais,MG,3166006,SENHORA DE OLIVEIRA,171
3022,31,Minas Gerais,MG,3166105,SENHORA DO PORTO,381
3023,31,Minas Gerais,MG,3166204,SENHORA DOS REMÉDIOS,238
3024,31,Minas Gerais,MG,3166303,SERICITA,166
3025,31,Minas Gerais,MG,3166402,SERITINGA,115
3026,31,Minas Gerais,MG,3166501,SERRA AZUL DE MINAS,219
3027,31,Minas Gerais,MG,3166600,SERRA DA SAUDADE,336
3028,31,Minas Gerais,MG,3166709,SERRA DOS AIMORÉS,214
3029,31,Minas Gerais,MG,3166808,SERRA DO SALITRE,1295
3030,31,Minas Gerais,MG,3166907,SERRANIA,209
3031,31,Minas Gerais,MG,3166956,SERRANÓPOLIS DE MINAS,552
3032,31,Minas Gerais,MG,3167004,SERRANOS,213
3033,31,Minas Gerais,MG,3167103,SERRO,1218
3034,31,Minas Gerais,MG,3167202,SETE LAGOAS,537
3035,31,Minas Gerais,MG,3167301,SILVEIRÂNIA,157
3036,31,Minas Gerais,MG,3167400,SILVIANÓPOLIS,312
3037,31,Minas Gerais,MG,3167509,SIMÃO PEREIRA,136
3038,31,Minas Gerais,MG,3167608,SIMONÉSIA,487
3039,31,Minas Gerais,MG,3167707,SOBRÁLIA,207
3040,31,Minas Gerais,MG,3167806,SOLEDADE DE MINAS,197
3041,31,Minas Gerais,MG,3167905,TABULEIRO,211
3042,31,Minas Gerais,MG,3168002,TAIOBEIRAS,1220
3043,31,Minas Gerais,MG,3168051,TAPARUBA,193
3044,31,Minas Gerais,MG,3168101,TAPIRA,1179
3045,31,Minas Gerais,MG,3168200,TAPIRAÍ,408
3046,31,Minas Gerais,MG,3168309,TAQUARAÇU DE MINAS,329
3047,31,Minas Gerais,MG,3168408,TARUMIRIM,732
3048,31,Minas Gerais,MG,3168507,TEIXEIRAS,167
3049,31,Minas Gerais,MG,3168606,TEÓFILO OTONI,3242
3050,31,Minas Gerais,MG,3168705,TIMÓTEO,144
3051,31,Minas Gerais,MG,3168804,TIRADENTES,83
3052,31,Minas Gerais,MG,3168903,TIROS,2092
3053,31,Minas Gerais,MG,3169000,TOCANTINS,174
3054,31,Minas Gerais,MG,3169059,TOCOS DO MOJI,115
3055,31,Minas Gerais,MG,3169109,TOLEDO,137
3056,31,Minas Gerais,MG,3169208,TOMBOS,285
3057,31,Minas Gerais,MG,3169307,TRÊS CORAÇÕES,828
3058,31,Minas Gerais,MG,3169356,TRÊS MARIAS,2678
3059,31,Minas Gerais,MG,3169406,TRÊS PONTAS,690
3060,31,Minas Gerais,MG,3169505,TUMIRITINGA,500
3061,31,Minas Gerais,MG,3169604,TUPACIGUARA,1824
3062,31,Minas Gerais,MG,3169703,TURMALINA,1153
3063,31,Minas Gerais,MG,3169802,TURVOLÂNDIA,221
3064,31,Minas Gerais,MG,3169901,UBÁ,407
3065,31,Minas Gerais,MG,3170008,UBAÍ,821
3066,31,Minas Gerais,MG,3170057,UBAPORANGA,189
3067,31,Minas Gerais,MG,3170107,UBERABA,4524
3068,31,Minas Gerais,MG,3170206,UBERLÂNDIA,4115
3069,31,Minas Gerais,MG,3170305,UMBURATIBA,406
3070,31,Minas Gerais,MG,3170404,UNAÍ,8448
3071,31,Minas Gerais,MG,3170438,UNIÃO DE MINAS,1147
3072,31,Minas Gerais,MG,3170479,URUANA DE MINAS,598
3073,31,Minas Gerais,MG,3170503,URUCÂNIA,139
3074,31,Minas Gerais,MG,3170529,URUCUIA,2077
3075,31,Minas Gerais,MG,3170578,VARGEM ALEGRE,117
3076,31,Minas Gerais,MG,3170602,VARGEM BONITA,410
3077,31,Minas Gerais,MG,3170651,VARGEM GRANDE DO RIO PARDO,492
3078,31,Minas Gerais,MG,3170701,VARGINHA,395
3079,31,Minas Gerais,MG,3170750,VARJÃO DE MINAS,652
3080,31,Minas Gerais,MG,3170800,VÁRZEA DA PALMA,2220
3081,31,Minas Gerais,MG,3170909,VARZELÂNDIA,815
3082,31,Minas Gerais,MG,3171006,VAZANTE,1913
3083,31,Minas Gerais,MG,3171030,VERDELÂNDIA,1571
3084,31,Minas Gerais,MG,3171071,VEREDINHA,632
3085,31,Minas Gerais,MG,3171105,VERÍSSIMO,1032
3086,31,Minas Gerais,MG,3171154,VERMELHO NOVO,115
3087,31,Minas Gerais,MG,3171204,VESPASIANO,71
3088,31,Minas Gerais,MG,3171303,VIÇOSA,299
3089,31,Minas Gerais,MG,3171402,VIEIRAS,113
3090,31,Minas Gerais,MG,3171501,MATHIAS LOBATO,172
3091,31,Minas Gerais,MG,3171600,VIRGEM DA LAPA,869
3092,31,Minas Gerais,MG,3171709,VIRGÍNIA,327
3093,31,Minas Gerais,MG,3171808,VIRGINÓPOLIS,440
3094,31,Minas Gerais,MG,3171907,VIRGOLÂNDIA,281
3095,31,Minas Gerais,MG,3172004,VISCONDE DO RIO BRANCO,243
3096,31,Minas Gerais,MG,3172103,VOLTA GRANDE,206
3097,31,Minas Gerais,MG,3172202,WENCESLAU BRAZ,102
3098,32,Espirito Santo,ES,3200102,AFONSO CLÁUDIO,941
3099,32,Espirito Santo,ES,3200136,ÁGUIA BRANCA,454
3100,32,Espirito Santo,ES,3200169,ÁGUA DOCE DO NORTE,474
3101,32,Espirito Santo,ES,3200201,ALEGRE,772
3102,32,Espirito Santo,ES,3200300,ALFREDO CHAVES,616
3103,32,Espirito Santo,ES,3200359,ALTO RIO NOVO,228
3104,32,Espirito Santo,ES,3200409,ANCHIETA,412
3105,32,Espirito Santo,ES,3200508,APIACÁ,194
3106,32,Espirito Santo,ES,3200607,ARACRUZ,1424
3107,32,Espirito Santo,ES,3200706,ATILIO VIVACQUA,223
3108,32,Espirito Santo,ES,3200805,BAIXO GUANDU,917
3109,32,Espirito Santo,ES,3200904,BARRA DE SÃO FRANCISCO,942
3110,32,Espirito Santo,ES,3201001,BOA ESPERANÇA,429
3111,32,Espirito Santo,ES,3201100,BOM JESUS DO NORTE,89
3112,32,Espirito Santo,ES,3201159,BREJETUBA,354
3113,32,Espirito Santo,ES,3201209,CACHOEIRO DE ITAPEMIRIM,874
3114,32,Espirito Santo,ES,3201308,CARIACICA,280
3115,32,Espirito Santo,ES,3201407,CASTELO,664
3116,32,Espirito Santo,ES,3201506,COLATINA,1417
3117,32,Espirito Santo,ES,3201605,CONCEIÇÃO DA BARRA,1185
3118,32,Espirito Santo,ES,3201704,CONCEIÇÃO DO CASTELO,369
3119,32,Espirito Santo,ES,3201803,DIVINO DE SÃO LOURENÇO,174
3120,32,Espirito Santo,ES,3201902,DOMINGOS MARTINS,1229
3121,32,Espirito Santo,ES,3202009,DORES DO RIO PRETO,159
3122,32,Espirito Santo,ES,3202108,ECOPORANGA,2285
3123,32,Espirito Santo,ES,3202207,FUNDÃO,289
3124,32,Espirito Santo,ES,3202256,GOVERNADOR LINDENBERG,360
3125,32,Espirito Santo,ES,3202306,GUAÇUÍ,468
3126,32,Espirito Santo,ES,3202405,GUARAPARI,592
3127,32,Espirito Santo,ES,3202454,IBATIBA,240
3128,32,Espirito Santo,ES,3202504,IBIRAÇU,201
3129,32,Espirito Santo,ES,3202553,IBITIRAMA,331
3130,32,Espirito Santo,ES,3202603,ICONHA,204
3131,32,Espirito Santo,ES,3202652,IRUPI,185
3132,32,Espirito Santo,ES,3202702,ITAGUAÇU,535
3133,32,Espirito Santo,ES,3202801,ITAPEMIRIM,562
3134,32,Espirito Santo,ES,3202900,ITARANA,295
